TITLE = "FUNC"
VARIABLES = "X", "F"
ZONE I=101, F=POINT
 0.0000000000000e+00  2.0000000000000e+00
 1.0000000000000e-02  1.9826246384425e+00
 2.0000000000000e-02  1.9652492768852e+00
 3.0000000000000e-02  1.9478739153283e+00
 4.0000000000000e-02  1.9304985537719e+00
 5.0000000000000e-02  1.9131231922162e+00
 6.0000000000000e-02  1.8957478306614e+00
 7.0000000000000e-02  1.8783724691077e+00
 8.0000000000000e-02  1.8609971075552e+00
 9.0000000000000e-02  1.8436217460041e+00
 1.0000000000000e-01  1.8262463844545e+00
 1.1000000000000e-01  1.8088710229066e+00
 1.2000000000000e-01  1.7914956613606e+00
 1.3000000000000e-01  1.7741202998165e+00
 1.4000000000000e-01  1.7567449382744e+00
 1.5000000000000e-01  1.7393695767346e+00
 1.6000000000000e-01  1.7219942151971e+00
 1.7000000000000e-01  1.7046188536620e+00
 1.8000000000000e-01  1.6872434921294e+00
 1.9000000000000e-01  1.6698681305994e+00
 2.0000000000000e-01  1.6524927690719e+00
 2.1000000000000e-01  1.6351174075472e+00
 2.2000000000000e-01  1.6177420460252e+00
 2.3000000000000e-01  1.6003666845059e+00
 2.4000000000000e-01  1.5829913229894e+00
 2.5000000000000e-01  1.5734348741568e+00
 2.6000000000000e-01  1.5716973380057e+00
 2.7000000000000e-01  1.5699598018548e+00
 2.8000000000000e-01  1.5682222657041e+00
 2.9000000000000e-01  1.5664847295534e+00
 3.0000000000000e-01  1.5647471934024e+00
 3.1000000000000e-01  1.5630096572500e+00
 3.2000000000000e-01  1.5612721210940e+00
 3.3000000000000e-01  1.5595345849289e+00
 3.4000000000000e-01  1.5577970487423e+00
 3.5000000000000e-01  1.5560595125058e+00
 3.6000000000000e-01  1.5543219761572e+00
 3.7000000000000e-01  1.5525844395608e+00
 3.8000000000000e-01  1.5508469024291e+00
 3.9000000000000e-01  1.5491093641640e+00
 4.0000000000000e-01  1.5473718235466e+00
 4.1000000000000e-01  1.5456342781444e+00
 4.2000000000000e-01  1.5438967232022e+00
 4.3000000000000e-01  1.5421591496165e+00
 4.4000000000000e-01  1.5404215403183e+00
 4.5000000000000e-01  1.5386838639655e+00
 4.6000000000000e-01  1.5369460642031e+00
 4.7000000000000e-01  1.5352080418111e+00
 4.8000000000000e-01  1.5334696257503e+00
 4.9000000000000e-01  1.5317305273618e+00
 5.0000000000000e-01  1.5299902697442e+00
 5.1000000000000e-01  1.5282480816728e+00
 5.2000000000000e-01  1.5265027424901e+00
 5.3000000000000e-01  1.5247523615473e+00
 5.4000000000000e-01  1.5229940735506e+00
 5.5000000000000e-01  1.5212236303759e+00
 5.6000000000000e-01  1.5194348715625e+00
 5.7000000000000e-01  1.5176190609025e+00
 5.8000000000000e-01  1.5157640863475e+00
 5.9000000000000e-01  1.5138535355802e+00
 6.0000000000000e-01  1.5118656800726e+00
 6.1000000000000e-01  1.5097724253407e+00
 6.2000000000000e-01  1.5075383121881e+00
 6.3000000000000e-01  1.5051196795116e+00
 6.4000000000000e-01  1.5024641190767e+00
 6.5000000000000e-01  1.4995103613625e+00
 6.6000000000000e-01  1.4961887242074e+00
 6.7000000000000e-01  1.4924222289862e+00
 6.8000000000000e-01  1.4881284413411e+00
 6.9000000000000e-01  1.4832220273020e+00
 7.0000000000000e-01  1.4776179369370e+00
 7.1000000000000e-01  1.4712350457891e+00
 7.2000000000000e-01  1.4640000108524e+00
 7.3000000000000e-01  1.4558510447306e+00
 7.4000000000000e-01  1.4467412891698e+00
 7.5000000000000e-01  1.4366414837753e+00
 7.6000000000000e-01  1.4255416783810e+00
 7.7000000000000e-01  1.4134518231531e+00
 7.8000000000000e-01  1.4004011784861e+00
 7.9000000000000e-01  1.3864366026340e+00
 8.0000000000000e-01  1.3716198829931e+00
 8.1000000000000e-01  1.3560243625692e+00
 8.2000000000000e-01  1.3397311658193e+00
 8.3000000000000e-01  1.3228253426754e+00
 8.4000000000000e-01  1.3053922271075e+00
 8.5000000000000e-01  1.2875142534734e+00
 8.6000000000000e-01  1.2692684003983e+00
 8.7000000000000e-01  1.2507243500438e+00
 8.8000000000000e-01  1.2319433719307e+00
 8.9000000000000e-01  1.2129778742937e+00
 9.0000000000000e-01  1.1938715182359e+00
 9.1000000000000e-01  1.1746597629535e+00
 9.2000000000000e-01  1.1553707029307e+00
 9.3000000000000e-01  1.1360260666954e+00
 9.4000000000000e-01  1.1166422665650e+00
 9.5000000000000e-01  1.0972314145878e+00
 9.6000000000000e-01  1.0778022469717e+00
 9.7000000000000e-01  1.0583609241773e+00
 9.8000000000000e-01  1.0389116943289e+00
 9.9000000000000e-01  1.0194574227203e+00
 1.0000000000000e+00  1.0000000000000e+00
